ds,y,trend,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
1961-03-23,,495.96911654692,-33.5534997269837,-33.5534997269837,-33.5534997269837,-33.5534997269837,-33.5534997269837,-33.5534997269837,0,0,0,432.563601549097,489.542468274604,495.910008930831,496.025898598824,462.415616819936
1961-03-24,,496.069845856932,-31.0478996022637,-31.0478996022637,-31.0478996022637,-31.0478996022637,-31.0478996022637,-31.0478996022637,0,0,0,436.109780021161,495.030172667451,496.009189627347,496.127665915978,465.021946254668
1961-03-25,,496.170575166944,-28.3096025093942,-28.3096025093942,-28.3096025093942,-28.3096025093942,-28.3096025093942,-28.3096025093942,0,0,0,437.902914069635,495.409476321783,496.108876821453,496.229267659159,467.86097265755
1961-03-26,,496.271304476956,-25.3678699488171,-25.3678699488171,-25.3678699488171,-25.3678699488171,-25.3678699488171,-25.3678699488171,0,0,0,440.361407380529,500.262085468462,496.208808941814,496.330705178736,470.903434528139
1961-03-27,,496.372033786969,-22.2530529043021,-22.2530529043021,-22.2530529043021,-22.2530529043021,-22.2530529043021,-22.2530529043021,0,0,0,447.110619842201,503.698669025811,496.308519667482,496.431388130592,474.118980882666
1961-03-28,,496.472763096981,-18.9964745029339,-18.9964745029339,-18.9964745029339,-18.9964745029339,-18.9964745029339,-18.9964745029339,0,0,0,450.759499311301,508.136319722642,496.40823039315,496.532939783545,477.476288594047
1961-03-29,,496.573492406993,-15.6303229097914,-15.6303229097914,-15.6303229097914,-15.6303229097914,-15.6303229097914,-15.6303229097914,0,0,0,450.128239596595,509.345194666387,496.50753540616,496.635299435574,480.943169497201
1961-03-30,,496.674221717005,-12.1875445797472,-12.1875445797472,-12.1875445797472,-12.1875445797472,-12.1875445797472,-12.1875445797472,0,0,0,455.240068949391,511.957071740496,496.605868706173,496.73798078668,484.486677137258
1961-03-31,,496.774951027017,-8.70172794251769,-8.70172794251769,-8.70172794251769,-8.70172794251769,-8.70172794251769,-8.70172794251769,0,0,0,459.029911333201,516.581847999002,496.704202006186,496.839608379244,488.0732230845
1961-04-01,,496.875680337029,-5.20696806233968,-5.20696806233968,-5.20696806233968,-5.20696806233968,-5.20696806233968,-5.20696806233968,0,0,0,461.770335812437,519.975499574628,496.803780572949,496.94104006656,491.66871227469
1961-04-02,,496.976409647042,-1.73770376607303,-1.73770376607303,-1.73770376607303,-1.73770376607303,-1.73770376607303,-1.73770376607303,0,0,0,465.585733230398,523.132482702021,496.903827442567,497.042374329018,495.238705880969
1961-04-03,,497.077138957054,1.67147986893437,1.67147986893437,1.67147986893437,1.67147986893437,1.67147986893437,1.67147986893437,0,0,0,471.052239448956,528.42128581838,497.003905315742,497.143831516159,498.748618825988
1961-04-04,,497.177868267066,4.98608899190296,4.98608899190296,4.98608899190296,4.98608899190296,4.98608899190296,4.98608899190296,0,0,0,472.609671171432,530.893282821401,497.103983188917,497.245288703301,502.163957258969
1961-04-05,,497.278597577078,8.17200164748383,8.17200164748383,8.17200164748383,8.17200164748383,8.17200164748383,8.17200164748383,0,0,0,476.561516697011,532.837713378146,497.200888786528,497.347431364589,505.450599224562
1961-04-06,,497.37932688709,11.1957925359543,11.1957925359543,11.1957925359543,11.1957925359543,11.1957925359543,11.1957925359543,0,0,0,479.115858033475,538.130125829636,497.299972966493,497.449085983321,508.575119423045
1961-04-07,,497.480056197102,14.0251003000459,14.0251003000459,14.0251003000459,14.0251003000459,14.0251003000459,14.0251003000459,0,0,0,483.08556719561,539.628045908612,497.399567680037,497.550799487087,511.505156497148
1961-04-08,,497.580785507114,16.6290332705751,16.6290332705751,16.6290332705751,16.6290332705751,16.6290332705751,16.6290332705751,0,0,0,486.080108966977,541.725683298062,497.499162393582,497.652484965504,514.20981877769
1961-04-09,,497.681514817127,18.9786071606455,18.9786071606455,18.9786071606455,18.9786071606455,18.9786071606455,18.9786071606455,0,0,0,488.066625348804,545.875485559741,497.598757107126,497.75479518982,516.660121977772
1961-04-10,,497.782244127139,21.0472059145743,21.0472059145743,21.0472059145743,21.0472059145743,21.0472059145743,21.0472059145743,0,0,0,490.538188083597,549.375850814348,497.698424744599,497.85754121578,518.829450041713
1961-04-11,,497.882973437151,22.8110548855638,22.8110548855638,22.8110548855638,22.8110548855638,22.8110548855638,22.8110548855638,0,0,0,492.081869632592,552.089884383358,497.79789378134,497.960165265414,520.694028322715
1961-04-12,,497.983702747163,24.2496938200512,24.2496938200512,24.2496938200512,24.2496938200512,24.2496938200512,24.2496938200512,0,0,0,492.827218729531,552.355881261465,497.896206000519,498.062549634281,522.233396567214
1961-04-13,,498.084432057175,25.3464358394523,25.3464358394523,25.3464358394523,25.3464358394523,25.3464358394523,25.3464358394523,0,0,0,495.823726650781,550.80915786513,497.995848627743,498.163990696538,523.430867896628
1961-04-14,,498.185161367188,26.0887977911671,26.0887977911671,26.0887977911671,26.0887977911671,26.0887977911671,26.0887977911671,0,0,0,496.750864094357,553.244616780214,498.094750530969,498.266148705829,524.273959158355
1961-04-15,,498.2858906772,26.4688870328452,26.4688870328452,26.4688870328452,26.4688870328452,26.4688870328452,26.4688870328452,0,0,0,498.190852490995,554.315972337851,498.194275388556,498.367820782286,524.754777710045
1961-04-16,,498.386619987212,26.4837299430226,26.4837299430226,26.4837299430226,26.4837299430226,26.4837299430226,26.4837299430226,0,0,0,497.410200844785,552.884451183918,498.294019592042,498.469472468995,524.870349930234
1961-04-17,,498.487349297224,26.1355282237491,26.1355282237491,26.1355282237491,26.1355282237491,26.1355282237491,26.1355282237491,0,0,0,493.790612887352,553.062372759447,498.393513541969,498.571173265306,524.622877520973
1961-04-18,,498.588078607236,25.4318303651218,25.4318303651218,25.4318303651218,25.4318303651218,25.4318303651218,25.4318303651218,0,0,0,496.02578269072,551.562205927923,498.492587605101,498.673347511896,524.019908972358
1961-04-19,,498.688807917248,24.3856074465491,24.3856074465491,24.3856074465491,24.3856074465491,24.3856074465491,24.3856074465491,0,0,0,493.788516454938,549.343393642932,498.592381794003,498.775191894876,523.074415363798
1961-04-20,,498.789537227261,23.0152247069381,23.0152247069381,23.0152247069381,23.0152247069381,23.0152247069381,23.0152247069381,0,0,0,493.820986802081,553.523835492721,498.69227580455,498.876996242874,521.804761934199
1961-04-21,,498.890266537273,21.3443029606498,21.3443029606498,21.3443029606498,21.3443029606498,21.3443029606498,21.3443029606498,0,0,0,491.191234027278,549.342944597676,498.792003020328,498.978687164553,520.234569497923
1961-04-22,,498.990995847285,19.4014668890722,19.4014668890722,19.4014668890722,19.4014668890722,19.4014668890722,19.4014668890722,0,0,0,490.604444968469,547.269508625705,498.891161634269,499.080535628888,518.392462736357
1961-04-23,,499.091725157297,17.2199804079933,17.2199804079933,17.2199804079933,17.2199804079933,17.2199804079933,17.2199804079933,0,0,0,487.369536908843,542.907710548834,498.989291031663,499.183442844507,516.31170556529
1961-04-24,,499.192454467309,14.8372725988697,14.8372725988697,14.8372725988697,14.8372725988697,14.8372725988697,14.8372725988697,0,0,0,484.941148657883,540.344580457027,499.088139787543,499.286008849966,514.029727066179
1961-04-25,,499.293183777321,12.2943609922047,12.2943609922047,12.2943609922047,12.2943609922047,12.2943609922047,12.2943609922047,0,0,0,482.231893674643,540.919945866798,499.188098557596,499.387943539835,511.587544769526
1961-04-26,,499.393913087334,9.63518219590265,9.63518219590265,9.63518219590265,9.63518219590265,9.63518219590265,9.63518219590265,0,0,0,480.236112377946,537.612003450718,499.287870956451,499.489675498447,509.029095283236
1961-04-27,,499.494642397346,6.90584286444537,6.90584286444537,6.90584286444537,6.90584286444537,6.90584286444537,6.90584286444537,0,0,0,479.336104217806,536.283636958849,499.387566992098,499.592831395046,506.400485261791
1961-04-28,,499.595371707358,4.15380670443759,4.15380670443759,4.15380670443759,4.15380670443759,4.15380670443759,4.15380670443759,0,0,0,475.209823531675,531.371775535346,499.487263027745,499.695987291645,503.749178411795
1961-04-29,,499.69610101737,1.42703551537189,1.42703551537189,1.42703551537189,1.42703551537189,1.42703551537189,1.42703551537189,0,0,0,473.025713510219,528.822104727539,499.586959063392,499.799143188245,501.123136532742
1961-04-30,,499.796830327382,-1.22689591078691,-1.22689591078691,-1.22689591078691,-1.22689591078691,-1.22689591078691,-1.22689591078691,0,0,0,471.029795589929,526.476483766917,499.686403652054,499.902299084844,498.569934416595
1961-05-01,,499.897559637395,-3.76168992909334,-3.76168992909334,-3.76168992909334,-3.76168992909334,-3.76168992909334,-3.76168992909334,0,0,0,468.937360591849,527.294432890674,499.78599286225,500.005431896766,496.135869708301
1961-05-02,,499.998288947407,-6.1331994373718,-6.1331994373718,-6.1331994373718,-6.1331994373718,-6.1331994373718,-6.1331994373718,0,0,0,464.77199782827,523.255991213448,499.885090491751,500.10842215288,493.865089510035
1961-05-03,,500.099018257419,-8.30026269550268,-8.30026269550268,-8.30026269550268,-8.30026269550268,-8.30026269550268,-8.30026269550268,0,0,0,462.666013171103,521.925190620448,499.983855281481,500.210886130131,491.798755561916
1961-05-04,,500.199747567431,-10.2254783300404,-10.2254783300404,-10.2254783300404,-10.2254783300404,-10.2254783300404,-10.2254783300404,0,0,0,461.923212110023,517.596189293109,500.082644016832,500.312397061685,489.974269237391
1961-05-05,,500.300476877443,-11.8759005182283,-11.8759005182283,-11.8759005182283,-11.8759005182283,-11.8759005182283,-11.8759005182283,0,0,0,458.992737774192,517.865626365544,500.182488972202,500.414130387246,488.424576359215
1961-05-06,,500.401206187455,-13.2236361884826,-13.2236361884826,-13.2236361884826,-13.2236361884826,-13.2236361884826,-13.2236361884826,0,0,0,459.098916110323,515.867510085709,500.282397697648,500.517065851616,487.177569998973
1961-05-07,,500.501935497467,-14.2463284820013,-14.2463284820013,-14.2463284820013,-14.2463284820013,-14.2463284820013,-14.2463284820013,0,0,0,458.207053853933,513.577543801168,500.382306423095,500.617621946745,486.255607015466
1961-05-08,,500.60266480748,-14.927513627113,-14.927513627113,-14.927513627113,-14.927513627113,-14.927513627113,-14.927513627113,0,0,0,458.53596635931,514.282429908318,500.482167179913,500.720079305337,485.675151180367
1961-05-09,,500.703394117492,-15.2568417034464,-15.2568417034464,-15.2568417034464,-15.2568417034464,-15.2568417034464,-15.2568417034464,0,0,0,457.329861585628,512.883414239939,500.580936171241,500.821316136401,485.446552414045
1961-05-10,,500.804123427504,-15.2301554213402,-15.2301554213402,-15.2301554213402,-15.2301554213402,-15.2301554213402,-15.2301554213402,0,0,0,456.644711574717,516.53857764623,500.680264058207,500.922475361513,485.573968006164
1961-05-11,,500.904852737516,-14.8494249068787,-14.8494249068787,-14.8494249068787,-14.8494249068787,-14.8494249068787,-14.8494249068787,0,0,0,456.881158238904,514.503456865268,500.779915878136,501.023891045227,486.055427830638
1961-05-12,,501.005582047528,-14.1225404497343,-14.1225404497343,-14.1225404497343,-14.1225404497343,-14.1225404497343,-14.1225404497343,0,0,0,456.576192738009,514.781770742366,500.879324190546,501.127903380954,486.883041597794
1961-05-13,,501.10631135754,-13.0629691209586,-13.0629691209586,-13.0629691209586,-13.0629691209586,-13.0629691209586,-13.0629691209586,0,0,0,458.75387692201,516.217001290195,500.978339234198,501.230812249917,488.043342236582
1961-05-14,,501.207040667553,-11.6892849809657,-11.6892849809657,-11.6892849809657,-11.6892849809657,-11.6892849809657,-11.6892849809657,0,0,0,461.860727854714,518.268500327725,501.077839602772,501.33269428541,489.517755686587
1961-05-15,,501.307769977565,-10.0245861577002,-10.0245861577002,-10.0245861577002,-10.0245861577002,-10.0245861577002,-10.0245861577002,0,0,0,463.194886603818,520.447882069149,501.177396713372,501.434264014526,491.283183819865
1961-05-16,,501.408499287577,-8.09581527096115,-8.09581527096115,-8.09581527096115,-8.09581527096115,-8.09581527096115,-8.09581527096115,0,0,0,466.098774708303,523.307394773299,501.27705381408,501.535802184147,493.312684016616
1961-05-17,,501.509228597589,-5.93300241130096,-5.93300241130096,-5.93300241130096,-5.93300241130096,-5.93300241130096,-5.93300241130096,0,0,0,468.492637466025,524.117615483484,501.375861066482,501.637340353769,495.576226186288
1961-05-18,,501.609957907601,-3.56845206394456,-3.56845206394456,-3.56845206394456,-3.56845206394456,-3.56845206394456,-3.56845206394456,0,0,0,468.280038736379,527.850898441838,501.474617509778,501.73887852339,498.041505843657
1961-05-19,,501.710687217613,-1.03589692944327,-1.03589692944327,-1.03589692944327,-1.03589692944327,-1.03589692944327,-1.03589692944327,0,0,0,471.108876600544,530.391329608809,501.573373953075,501.840416693012,500.67479028817
1961-05-20,,501.811416527626,1.63035751898145,1.63035751898145,1.63035751898145,1.63035751898145,1.63035751898145,1.63035751898145,0,0,0,475.915768303458,530.936337544702,501.672225207162,501.941954862633,503.441774046607
1961-05-21,,501.912145837638,4.39627371774398,4.39627371774398,4.39627371774398,4.39627371774398,4.39627371774398,4.39627371774398,0,0,0,476.066069685307,533.276179007441,501.770966991045,502.043493032254,506.308419555382
1961-05-22,,502.01287514765,7.22888444277133,7.22888444277133,7.22888444277133,7.22888444277133,7.22888444277133,7.22888444277133,0,0,0,479.504645929583,536.561851039178,501.869076891238,502.145031201876,509.241759590421
1961-05-23,,502.113604457662,10.0970347298114,10.0970347298114,10.0970347298114,10.0970347298114,10.0970347298114,10.0970347298114,0,0,0,482.654938834833,541.218199110893,501.967798124695,502.246569371497,512.210639187474
1961-05-24,,502.214333767674,12.9720429335262,12.9720429335262,12.9720429335262,12.9720429335262,12.9720429335262,12.9720429335262,0,0,0,486.18440976861,542.224824260193,502.066519358152,502.348243862826,515.186376701201
1961-05-25,,502.315063077687,15.8282630952287,15.8282630952287,15.8282630952287,15.8282630952287,15.8282630952287,15.8282630952287,0,0,0,490.346110158771,546.015235914836,502.164915639172,502.450023902505,518.143326172915
1961-05-26,,502.415792387699,18.6435338535728,18.6435338535728,18.6435338535728,18.6435338535728,18.6435338535728,18.6435338535728,0,0,0,492.669245680088,551.118511690498,502.263179910618,502.552179961139,521.059326241271
1961-05-27,,502.516521697711,21.3995026487874,21.3995026487874,21.3995026487874,21.3995026487874,21.3995026487874,21.3995026487874,0,0,0,495.616030115749,551.667531754304,502.361839778444,502.654855783774,523.916024346498
1961-05-28,,502.617251007723,24.0818178343508,24.0818178343508,24.0818178343508,24.0818178343508,24.0818178343508,24.0818178343508,0,0,0,501.913624611836,554.130546954495,502.459946946951,502.757501865253,526.699068842074
1961-05-29,,502.717980317735,26.6801854031034,26.6801854031034,26.6801854031034,26.6801854031034,26.6801854031034,26.6801854031034,0,0,0,499.315199796452,558.473031101955,502.556944555824,502.860004358467,529.398165720839
1961-05-30,,502.818709627747,29.1882912336798,29.1882912336798,29.1882912336798,29.1882912336798,29.1882912336798,29.1882912336798,0,0,0,504.007409340382,561.048373861886,502.654859816287,502.962506851681,532.007000861427
1961-05-31,,502.919438937759,31.6035939385444,31.6035939385444,31.6035939385444,31.6035939385444,31.6035939385444,31.6035939385444,0,0,0,505.994933385818,562.621159135705,502.753219161016,503.065009344896,534.523032876304
1961-06-01,,503.020168247772,33.9269974184706,33.9269974184706,33.9269974184706,33.9269974184706,33.9269974184706,33.9269974184706,0,0,0,509.345946568028,565.873176018523,502.852823954527,503.167487594587,536.947165666242
1961-06-02,,503.120897557784,36.1624159746175,36.1624159746175,36.1624159746175,36.1624159746175,36.1624159746175,36.1624159746175,0,0,0,512.701524326172,566.243394817408,502.952565232662,503.269907940236,539.283313532401
1961-06-03,,503.221626867796,38.3162481812498,38.3162481812498,38.3162481812498,38.3162481812498,38.3162481812498,38.3162481812498,0,0,0,513.244401977506,570.70678553255,503.052306510797,503.371422598671,541.537875049046
1961-06-04,,503.322356177808,40.3967785737454,40.3967785737454,40.3967785737454,40.3967785737454,40.3967785737454,40.3967785737454,0,0,0,517.049583524828,571.054108609411,503.151683730284,503.474951146978,543.719134751554
1961-06-05,,503.42308548782,42.413528466358,42.413528466358,42.413528466358,42.413528466358,42.413528466358,42.413528466358,0,0,0,519.206652788175,572.992436372713,503.250730101869,503.577228330412,545.836613954178
1961-06-06,,503.523814797832,44.3765788091558,44.3765788091558,44.3765788091558,44.3765788091558,44.3765788091558,44.3765788091558,0,0,0,519.014847644094,575.553935016314,503.350429697658,503.680201085441,547.900393606988
1961-06-07,,503.624544107845,46.2958888697724,46.2958888697724,46.2958888697724,46.2958888697724,46.2958888697724,46.2958888697724,0,0,0,521.366766976392,578.15788118213,503.45021659693,503.782830861803,549.920432977617
1961-06-08,,503.725273417857,48.1806346518142,48.1806346518142,48.1806346518142,48.1806346518142,48.1806346518142,48.1806346518142,0,0,0,524.382657081696,579.51668337904,503.550057144651,503.885460638164,551.905908069671
1961-06-09,,503.826002727869,50.0385903292373,50.0385903292373,50.0385903292373,50.0385903292373,50.0385903292373,50.0385903292373,0,0,0,526.145385237775,581.071577487695,503.649897692373,503.988090414526,553.864593057106
1961-06-10,,503.926732037881,51.8755745997974,51.8755745997974,51.8755745997974,51.8755745997974,51.8755745997974,51.8755745997974,0,0,0,526.536862350443,584.587738525959,503.749738240094,504.090720190888,555.802306637679
1961-06-11,,504.027461347893,53.6949817786775,53.6949817786775,53.6949817786775,53.6949817786775,53.6949817786775,53.6949817786775,0,0,0,529.848895800507,586.742606726008,503.848991051479,504.193305157888,557.722443126571
1961-06-12,,504.128190657906,55.4974147260789,55.4974147260789,55.4974147260789,55.4974147260789,55.4974147260789,55.4974147260789,0,0,0,530.865776367206,590.306874869719,503.948816392727,504.295815623605,559.625605383984
1961-06-13,,504.228919967918,57.2804334105193,57.2804334105193,57.2804334105193,57.2804334105193,57.2804334105193,57.2804334105193,0,0,0,532.422114988922,589.652563552487,504.049216954179,504.398572834365,561.509353378437
1961-06-14,,504.32964927793,59.0384291517792,59.0384291517792,59.0384291517792,59.0384291517792,59.0384291517792,59.0384291517792,0,0,0,532.013064514132,592.249326959237,504.14910043098,504.501058464869,563.368078429709
1961-06-15,,504.430378587942,60.76263047812,60.76263047812,60.76263047812,60.76263047812,60.76263047812,60.76263047812,0,0,0,536.698774417798,594.699471132671,504.248818679267,504.604130192349,565.193009066062
1961-06-16,,504.531107897954,62.4412421974562,62.4412421974562,62.4412421974562,62.4412421974562,62.4412421974562,62.4412421974562,0,0,0,538.127888642458,595.530901997846,504.346976678299,504.706516460486,566.97235009541
1961-06-17,,504.631837207966,64.0597148558208,64.0597148558208,64.0597148558208,64.0597148558208,64.0597148558208,64.0597148558208,0,0,0,540.520793128806,596.202375521156,504.445618618081,504.809566480743,568.691552063787
1961-06-18,,504.732566517979,65.6011373767628,65.6011373767628,65.6011373767628,65.6011373767628,65.6011373767628,65.6011373767628,0,0,0,541.420057547243,599.374369593571,504.542959446127,504.910564428148,570.333703894741
1961-06-19,,504.833295827991,67.0467414801012,67.0467414801012,67.0467414801012,67.0467414801012,67.0467414801012,67.0467414801012,0,0,0,542.528918075343,600.506112302209,504.642338652926,505.013126161014,571.880037308092
1961-06-20,,504.934025138003,68.3765026012467,68.3765026012467,68.3765026012467,68.3765026012467,68.3765026012467,68.3765026012467,0,0,0,543.914692921746,601.792636008455,504.741219337121,505.115764279758,573.31052773925
1961-06-21,,505.034754448015,69.5698185976939,69.5698185976939,69.5698185976939,69.5698185976939,69.5698185976939,69.5698185976939,0,0,0,545.327013701695,603.013335937801,504.840236104112,505.218124044226,574.604573045709
1961-06-22,,505.135483758027,70.6062446498052,70.6062446498052,70.6062446498052,70.6062446498052,70.6062446498052,70.6062446498052,0,0,0,546.378469331461,606.096961884812,504.939465369112,505.320162918001,575.741728407832
1961-06-23,,505.236213068039,71.4662605344338,71.4662605344338,71.4662605344338,71.4662605344338,71.4662605344338,71.4662605344338,0,0,0,547.307852793786,606.783320165465,505.038646702661,505.422205571121,576.702473602473
1961-06-24,,505.336942378052,72.1320449496659,72.1320449496659,72.1320449496659,72.1320449496659,72.1320449496659,72.1320449496659,0,0,0,548.686305548773,606.513178383325,505.137611450226,505.524666475048,577.468987327718
1961-06-25,,505.437671688064,72.5882308517888,72.5882308517888,72.5882308517888,72.5882308517888,72.5882308517888,72.5882308517888,0,0,0,548.964802960483,606.815505972048,505.236689410244,505.627641890378,578.025902539853
1961-06-26,,505.538400998076,72.8226158634177,72.8226158634177,72.8226158634177,72.8226158634177,72.8226158634177,72.8226158634177,0,0,0,548.287384170067,605.690170183654,505.335872250104,505.729395712021,578.361016861494
1961-06-27,,505.639130308088,72.8268027311118,72.8268027311118,72.8268027311118,72.8268027311118,72.8268027311118,72.8268027311118,0,0,0,550.314642508369,607.388543136705,505.435055089964,505.831066872622,578.4659330392
1961-06-28,,505.7398596181,72.5967465333968,72.5967465333968,72.5967465333968,72.5967465333968,72.5967465333968,72.5967465333968,0,0,0,547.674558860869,609.951690803416,505.534237929824,505.932738033223,578.336606151497
1961-06-29,,505.840588928113,72.133187822313,72.133187822313,72.133187822313,72.133187822313,72.133187822313,72.133187822313,0,0,0,547.804971594272,606.074985268746,505.633420769684,506.034409193824,577.973776750425
1961-06-30,,505.941318238125,71.44195405635,71.44195405635,71.44195405635,71.44195405635,71.44195405635,71.44195405635,0,0,0,548.135560808162,607.601745137924,505.732603609544,506.136080354426,577.383272294475
1961-07-01,,506.042047548137,70.5341154603734,70.5341154603734,70.5341154603734,70.5341154603734,70.5341154603734,70.5341154603734,0,0,0,548.946475531123,604.263534304402,505.831639675317,506.237751515027,576.57616300851
1961-07-02,,506.142776858149,69.425985720334,69.425985720334,69.425985720334,69.425985720334,69.425985720334,69.425985720334,0,0,0,546.087898237309,605.201720795285,505.92988139083,506.339641319191,575.568762578483
1961-07-03,,506.243506168161,68.1389625618368,68.1389625618368,68.1389625618368,68.1389625618368,68.1389625618368,68.1389625618368,0,0,0,545.415197022383,604.45235590505,506.028330027432,506.443924624082,574.382468729998
1961-07-04,,506.344235478173,66.6992081342387,66.6992081342387,66.6992081342387,66.6992081342387,66.6992081342387,66.6992081342387,0,0,0,545.773479088015,601.11636643421,506.126778664034,506.546235934552,573.043443612412
1961-07-05,,506.444964788185,65.1371740793013,65.1371740793013,65.1371740793013,65.1371740793013,65.1371740793013,65.1371740793013,0,0,0,542.083464653425,600.623925034042,506.225227300637,506.648661215887,571.582138867487
1961-07-06,,506.545694098198,63.4869810548134,63.4869810548134,63.4869810548134,63.4869810548134,63.4869810548134,63.4869810548134,0,0,0,539.489193175065,599.424155541183,506.32374855435,506.751476382148,570.032675153011
1961-07-07,,506.64642340821,61.7856671583767,61.7856671583767,61.7856671583767,61.7856671583767,61.7856671583767,61.7856671583767,0,0,0,539.189342683833,599.31014272334,506.422492020576,506.85343730743,568.432090566586
1961-07-08,,506.747152718222,60.0723240093184,60.0723240093184,60.0723240093184,60.0723240093184,60.0723240093184,60.0723240093184,0,0,0,539.659733905171,594.785048387477,506.521235486802,506.955868792506,566.81947672754
1961-07-09,,506.847882028234,58.3871430608245,58.3871430608245,58.3871430608245,58.3871430608245,58.3871430608245,58.3871430608245,0,0,0,537.903799678421,593.376424180244,506.620165376511,507.059669269385,565.235025089059
1961-07-10,,506.948611338246,56.7703979074843,56.7703979074843,56.7703979074843,56.7703979074843,56.7703979074843,56.7703979074843,0,0,0,533.712444769359,591.652426513831,506.720307811544,507.16220812285,563.719009245731
1961-07-11,,507.049340648258,55.2613908197402,55.2613908197402,55.2613908197402,55.2613908197402,55.2613908197402,55.2613908197402,0,0,0,534.007694706364,590.799724124961,506.820450246578,507.263940342395,562.310731467999
1961-07-12,,507.150069958271,53.8973933921338,53.8973933921338,53.8973933921338,53.8973933921338,53.8973933921338,53.8973933921338,0,0,0,533.537869923648,589.717989158777,506.920065254524,507.365672561939,561.047463350404
1961-07-13,,507.250799268283,52.7126119752414,52.7126119752414,52.7126119752414,52.7126119752414,52.7126119752414,52.7126119752414,0,0,0,532.558443888767,589.188702371697,507.016414283618,507.468674494496,559.963411243524
1961-07-14,,507.351528578295,51.7372084368978,51.7372084368978,51.7372084368978,51.7372084368978,51.7372084368978,51.7372084368978,0,0,0,529.854921948122,588.51456295264,507.112711004702,507.572161024767,559.088737015193
1961-07-15,,507.452257888307,50.9964057577595,50.9964057577595,50.9964057577595,50.9964057577595,50.9964057577595,50.9964057577595,0,0,0,529.005455986752,587.087987062213,507.211142120024,507.675624028192,558.448663646067
1961-07-16,,507.552987198319,50.5097060290667,50.5097060290667,50.5097060290667,50.5097060290667,50.5097060290667,50.5097060290667,0,0,0,528.432038667226,587.137923371115,507.309811803803,507.777831398536,558.062693227386
1961-07-17,,507.653716508331,50.2902456324376,50.2902456324376,50.2902456324376,50.2902456324376,50.2902456324376,50.2902456324376,0,0,0,530.203106462364,587.784868274244,507.408481487581,507.879361571369,557.943962140769
1961-07-18,,507.754445818344,50.3443088152554,50.3443088152554,50.3443088152554,50.3443088152554,50.3443088152554,50.3443088152554,0,0,0,530.751250378414,588.343783595165,507.507826367214,507.980953302195,558.098754633599
1961-07-19,,507.855175128356,50.6710166270969,50.6710166270969,50.6710166270969,50.6710166270969,50.6710166270969,50.6710166270969,0,0,0,529.186013012783,586.083838446465,507.607397711995,508.082545033021,558.526191755453
1961-07-20,,507.955904438368,51.2622033707835,51.2622033707835,51.2622033707835,51.2622033707835,51.2622033707835,51.2622033707835,0,0,0,533.635304514406,587.286830689536,507.706969056776,508.184136763847,559.218107809151
1961-07-21,,508.05663374838,52.1024874821581,52.1024874821581,52.1024874821581,52.1024874821581,52.1024874821581,52.1024874821581,0,0,0,533.097982767548,589.748425715429,507.806540401557,508.285728494673,560.159121230538
1961-07-22,,508.157363058392,53.1695382361691,53.1695382361691,53.1695382361691,53.1695382361691,53.1695382361691,53.1695382361691,0,0,0,533.411725592024,591.154525643142,507.906111746338,508.393302044373,561.326901294561
1961-07-23,,508.258092368404,54.4345340436545,54.4345340436545,54.4345340436545,54.4345340436545,54.4345340436545,54.4345340436545,0,0,0,535.08579522408,590.931918655907,508.005683091119,508.500547512994,562.692626412059
1961-07-24,,508.358821678417,55.8628025191399,55.8628025191399,55.8628025191399,55.8628025191399,55.8628025191399,55.8628025191399,0,0,0,535.337121244713,593.854342970198,508.1052544359,508.602981429103,564.221624197557
1961-07-25,,508.459550988429,57.4146271307894,57.4146271307894,57.4146271307894,57.4146271307894,57.4146271307894,57.4146271307894,0,0,0,538.060502801442,596.273078560178,508.204825780681,508.705237466406,565.874178119218
1961-07-26,,508.560280298441,59.0462002509907,59.0462002509907,59.0462002509907,59.0462002509907,59.0462002509907,59.0462002509907,0,0,0,539.997118779898,595.647090121387,508.304397125462,508.807459162229,567.606480549432
1961-07-27,,508.661009608453,60.7106979615653,60.7106979615653,60.7106979615653,60.7106979615653,60.7106979615653,60.7106979615653,0,0,0,540.322680945434,598.969497979296,508.403968470243,508.909680858051,569.371707570018
1961-07-28,,508.761738918465,62.359448169176,62.359448169176,62.359448169176,62.359448169176,62.359448169176,62.359448169176,0,0,0,544.688940900111,599.718934731359,508.503539815024,509.011902553874,571.121187087641
1961-07-29,,508.862468228478,63.9431605735682,63.9431605735682,63.9431605735682,63.9431605735682,63.9431605735682,63.9431605735682,0,0,0,544.175323895481,603.211925856958,508.602503026727,509.114124249697,572.805628802046
1961-07-30,,508.96319753849,65.4131849010511,65.4131849010511,65.4131849010511,65.4131849010511,65.4131849010511,65.4131849010511,0,0,0,544.335722036612,603.410098839253,508.702682504586,509.217701796565,574.376382439541
1961-07-31,,509.063926848502,66.7227626404367,66.7227626404367,66.7227626404367,66.7227626404367,66.7227626404367,66.7227626404367,0,0,0,546.817704129632,604.795345346776,508.802253849367,509.321489203461,575.786689488939
1961-08-01,,509.164656158514,67.8282373429367,67.8282373429367,67.8282373429367,67.8282373429367,67.8282373429367,67.8282373429367,0,0,0,547.718736899607,603.298054327666,508.901825194148,509.425361559648,576.992893501451
